Dn-Score (degree corrected),DyNet Rewiring (Dn-score),Edge Count,IFNG_pos.sif_present,name,osm_pos.sif_present,selected,shared name
0.5000000000000001,1.0000000000000002,2,FALSE,BHLHE40,TRUE,FALSE,BHLHE40
0.5,0.5,1,FALSE,http://pathwaycommons.org/pc2/TemplateReactionRegulation_36e01178afe8fd9d255af894a4191983 http://pathwaycommons.org/pc2/TemplateReaction_3c735507f5111864685f3c1c47fff67d,TRUE,FALSE,http://pathwaycommons.org/pc2/TemplateReactionRegulation_36e01178afe8fd9d255af894a4191983 http://pathwaycommons.org/pc2/TemplateReaction_3c735507f5111864685f3c1c47fff67d
0.5000000000000001,1.0000000000000002,2,FALSE,PPARGC1A,TRUE,FALSE,PPARGC1A
0.5,0.5,1,FALSE,http://identifiers.org/reactome/R-HSA-560517 http://identifiers.org/reactome/R-HSA-560540,TRUE,FALSE,http://identifiers.org/reactome/R-HSA-560517 http://identifiers.org/reactome/R-HSA-560540
0.5,0.5,1,FALSE,HDAC5,TRUE,FALSE,HDAC5
0.5,0.5,1,FALSE,NAMPT,TRUE,FALSE,NAMPT
0,0,1,TRUE,http://pathwaycommons.org/pc2/TemplateReaction_86ea7d8f54ef07171799be46e3b8e766 http://pathwaycommons.org/pc2/TemplateReactionRegulation_246e17b1e5a5f06dad7296a86696cee1,TRUE,FALSE,http://pathwaycommons.org/pc2/TemplateReaction_86ea7d8f54ef07171799be46e3b8e766 http://pathwaycommons.org/pc2/TemplateReactionRegulation_246e17b1e5a5f06dad7296a86696cee1
0.5,0.5,1,FALSE,CXCR2,TRUE,FALSE,CXCR2
0,0,1,TRUE,http://pathwaycommons.org/pc2/TemplateReactionRegulation_0e2e7f11aacc37c1a365da469efdd834 http://pathwaycommons.org/pc2/TemplateReaction_b3c78f242211e1425d9c95f86c66aef4,TRUE,FALSE,http://pathwaycommons.org/pc2/TemplateReactionRegulation_0e2e7f11aacc37c1a365da469efdd834 http://pathwaycommons.org/pc2/TemplateReaction_b3c78f242211e1425d9c95f86c66aef4
0.5,0.5,1,FALSE,TNFRSF21,TRUE,FALSE,TNFRSF21
0.5,0.5,1,FALSE,http://identifiers.org/reactome/R-HSA-1989771 http://identifiers.org/reactome/R-HSA-1989790,TRUE,FALSE,http://identifiers.org/reactome/R-HSA-1989771 http://identifiers.org/reactome/R-HSA-1989790
0.5,0.5,1,FALSE,http://pathwaycommons.org/pc2/TemplateReactionRegulation_905151553c1ae60b275f17382935dc82 http://identifiers.org/reactome/R-HSA-1235080 http://identifiers.org/reactome/R-HSA-1235037 http://pathwaycommons.org/pc2/TemplateReaction_2269e177b5008a8dadcb1d4b147ec4de,TRUE,FALSE,http://pathwaycommons.org/pc2/TemplateReactionRegulation_905151553c1ae60b275f17382935dc82 http://identifiers.org/reactome/R-HSA-1235080 http://identifiers.org/reactome/R-HSA-1235037 http://pathwaycommons.org/pc2/TemplateReaction_2269e177b5008a8dadcb1d4b147ec4de
0.2857142857142857,2,7,TRUE,STAT2,TRUE,FALSE,STAT2
0.5,0.5,1,FALSE,UGCG,TRUE,FALSE,UGCG
0.25,2,8,TRUE,STAT4,TRUE,FALSE,STAT4
0,0,1,TRUE,http://pathwaycommons.org/pc2/TemplateReaction_4d3b619c690be419eee3f7a3d1c08156 http://pathwaycommons.org/pc2/TemplateReactionRegulation_264952c1daa0053c315fb232be1d91d5,TRUE,FALSE,http://pathwaycommons.org/pc2/TemplateReaction_4d3b619c690be419eee3f7a3d1c08156 http://pathwaycommons.org/pc2/TemplateReactionRegulation_264952c1daa0053c315fb232be1d91d5
0.3333333333333334,1.0000000000000002,3,TRUE,ETV6,TRUE,FALSE,ETV6
0.5,0.5,1,FALSE,IL4R,TRUE,FALSE,IL4R
0.5,0.5,1,FALSE,http://pathwaycommons.org/pc2/TemplateReaction_e6a23f9163227ec68be1b4d3fbef082c http://pathwaycommons.org/pc2/TemplateReactionRegulation_522ae828f927ed4b403b0c763adbe430,TRUE,FALSE,http://pathwaycommons.org/pc2/TemplateReaction_e6a23f9163227ec68be1b4d3fbef082c http://pathwaycommons.org/pc2/TemplateReactionRegulation_522ae828f927ed4b403b0c763adbe430
0,0,1,TRUE,CHI3L1,TRUE,FALSE,CHI3L1
0.5,0.5,1,FALSE,ARL4A,TRUE,FALSE,ARL4A
0.5000000000000001,1.0000000000000002,2,TRUE,TLR3,TRUE,FALSE,TLR3
0.5000000000000001,1.0000000000000002,2,TRUE,TLR2,TRUE,FALSE,TLR2
0.5,0.5,1,FALSE,http://pathwaycommons.org/pc2/TemplateReactionRegulation_b3097bc274551d3ad8b28f02c6a69bdb http://pathwaycommons.org/pc2/TemplateReaction_8d9708fc69e18fd35cedc6875acc78ee,TRUE,FALSE,http://pathwaycommons.org/pc2/TemplateReactionRegulation_b3097bc274551d3ad8b28f02c6a69bdb http://pathwaycommons.org/pc2/TemplateReaction_8d9708fc69e18fd35cedc6875acc78ee
0,5,0,FALSE,TIMP1,TRUE,FALSE,TIMP1
0.5,0.5,1,FALSE,IL1RAP,TRUE,FALSE,IL1RAP
0.5,0.5,1,FALSE,http://pathwaycommons.org/pc2/TemplateReactionRegulation_b3c1f018299829fd5c533fc53b42dbdb http://pathwaycommons.org/pc2/TemplateReaction_5363abd92a7be36ab18f5f8cac64c32c,TRUE,FALSE,http://pathwaycommons.org/pc2/TemplateReactionRegulation_b3c1f018299829fd5c533fc53b42dbdb http://pathwaycommons.org/pc2/TemplateReaction_5363abd92a7be36ab18f5f8cac64c32c
0,0,1,TRUE,http://pathwaycommons.org/pc2/TemplateReaction_78000186fcfea699c69e087a98a8be2c http://pathwaycommons.org/pc2/TemplateReactionRegulation_1701802f5243fd1d20c393b8065e521a,TRUE,FALSE,http://pathwaycommons.org/pc2/TemplateReaction_78000186fcfea699c69e087a98a8be2c http://pathwaycommons.org/pc2/TemplateReactionRegulation_1701802f5243fd1d20c393b8065e521a
0.5,0.5,1,FALSE,CTSB,TRUE,FALSE,CTSB
0.25,0.5,2,TRUE,PRDM1,TRUE,FALSE,PRDM1
0.5,0.5,1,FALSE,NDRG1,TRUE,FALSE,NDRG1
0.5,0.5,1,FALSE,http://pathwaycommons.org/pc2/TemplateReactionRegulation_e588ebd632f13fbd003e6af7855bc6a7 http://pathwaycommons.org/pc2/TemplateReaction_4884f2911cf8c4fef91dcf2bb81944f7,TRUE,FALSE,http://pathwaycommons.org/pc2/TemplateReactionRegulation_e588ebd632f13fbd003e6af7855bc6a7 http://pathwaycommons.org/pc2/TemplateReaction_4884f2911cf8c4fef91dcf2bb81944f7
0.20000000000000004,1.0000000000000002,5,TRUE,BCL6,TRUE,FALSE,BCL6
0.5000000000000001,1.0000000000000002,2,TRUE,CFLAR,TRUE,FALSE,CFLAR
0.5,0.5,1,FALSE,RAB38,TRUE,FALSE,RAB38
0.5,0.5,1,FALSE,http://pathwaycommons.org/pc2/TemplateReactionRegulation_1bb7ab0472e7972f08c3bbda1c88f606 http://pathwaycommons.org/pc2/TemplateReaction_9916007f785ca97452f0659f51a47d66,TRUE,FALSE,http://pathwaycommons.org/pc2/TemplateReactionRegulation_1bb7ab0472e7972f08c3bbda1c88f606 http://pathwaycommons.org/pc2/TemplateReaction_9916007f785ca97452f0659f51a47d66
0.25,0.5,2,TRUE,SOCS3,TRUE,FALSE,SOCS3
0,0,1,TRUE,http://identifiers.org/reactome/R-HSA-6790041 http://identifiers.org/reactome/R-HSA-8955885 http://pathwaycommons.org/pc2/TemplateReactionRegulation_3d5cdda40412a4ff1df4eda43aff6ea9 http://identifiers.org/reactome/R-HSA-6797261 http://identifiers.org/reactome/R-HSA-8848176 http://pathwaycommons.org/pc2/TemplateReaction_142b4cb4374b22c435c5a2baf33c63cd,TRUE,FALSE,http://identifiers.org/reactome/R-HSA-6790041 http://identifiers.org/reactome/R-HSA-8955885 http://pathwaycommons.org/pc2/TemplateReactionRegulation_3d5cdda40412a4ff1df4eda43aff6ea9 http://identifiers.org/reactome/R-HSA-6797261 http://identifiers.org/reactome/R-HSA-8848176 http://pathwaycommons.org/pc2/TemplateReaction_142b4cb4374b22c435c5a2baf33c63cd
0.5,0.5,1,FALSE,CFI,TRUE,FALSE,CFI
0.25,0.5,2,TRUE,FGG,TRUE,FALSE,FGG
0,0,1,TRUE,http://pathwaycommons.org/pc2/TemplateReactionRegulation_60ab5c872b22de099284ee3309edd4c6 http://pathwaycommons.org/pc2/TemplateReaction_4438c1afe7c31ccb962ca64756aa3410,TRUE,FALSE,http://pathwaycommons.org/pc2/TemplateReactionRegulation_60ab5c872b22de099284ee3309edd4c6 http://pathwaycommons.org/pc2/TemplateReaction_4438c1afe7c31ccb962ca64756aa3410
0.5,0.5,1,FALSE,ARID3A,TRUE,FALSE,ARID3A
0.25,0.5,2,TRUE,CLCA2,TRUE,FALSE,CLCA2
0,0,1,TRUE,http://pathwaycommons.org/pc2/TemplateReactionRegulation_7dce37f2dc99f6dcf654e18badcb9ba5 http://pathwaycommons.org/pc2/TemplateReaction_46ff4e745b89a4ec1de3e100289655ea,TRUE,FALSE,http://pathwaycommons.org/pc2/TemplateReactionRegulation_7dce37f2dc99f6dcf654e18badcb9ba5 http://pathwaycommons.org/pc2/TemplateReaction_46ff4e745b89a4ec1de3e100289655ea
0.5,0.5,1,FALSE,CD44,TRUE,FALSE,CD44
0.5,0.5,1,FALSE,http://pathwaycommons.org/pc2/TemplateReaction_21b5fce82031081c7cde6ae216936ced http://pathwaycommons.org/pc2/TemplateReactionRegulation_f2bf211803619a80e44e06a067243903,TRUE,FALSE,http://pathwaycommons.org/pc2/TemplateReaction_21b5fce82031081c7cde6ae216936ced http://pathwaycommons.org/pc2/TemplateReactionRegulation_f2bf211803619a80e44e06a067243903
0.5,0.5,1,FALSE,MME,TRUE,FALSE,MME
0,0,1,TRUE,PSMB9,TRUE,FALSE,PSMB9
0.5,0.5,1,FALSE,http://pathwaycommons.org/pc2/TemplateReaction_287c989e5e08bda4a61aef1a9661dd8a http://pathwaycommons.org/pc2/TemplateReactionRegulation_2b9bcad591700617503b204b0ecb5db0,TRUE,FALSE,http://pathwaycommons.org/pc2/TemplateReaction_287c989e5e08bda4a61aef1a9661dd8a http://pathwaycommons.org/pc2/TemplateReactionRegulation_2b9bcad591700617503b204b0ecb5db0
0,0,1,TRUE,NNMT,TRUE,FALSE,NNMT
0.5,0.5,1,FALSE,NOX4,TRUE,FALSE,NOX4
0.5,0.5,1,FALSE,HP,TRUE,FALSE,HP
0.5,0.5,1,FALSE,PFKFB3,TRUE,FALSE,PFKFB3
0.5,0.5,1,FALSE,http://pathwaycommons.org/pc2/TemplateReaction_aacf7d1399be150313a03db620450c94 http://pathwaycommons.org/pc2/TemplateReactionRegulation_51f02e8706447004379cacb58661f620,TRUE,FALSE,http://pathwaycommons.org/pc2/TemplateReaction_aacf7d1399be150313a03db620450c94 http://pathwaycommons.org/pc2/TemplateReactionRegulation_51f02e8706447004379cacb58661f620
0.5000000000000001,1.0000000000000002,2,FALSE,LBP,TRUE,FALSE,LBP
0.5,0.5,1,FALSE,http://pathwaycommons.org/pc2/TemplateReactionRegulation_7172fdd61929fa7bb8205843c76d7adc http://identifiers.org/reactome/R-HSA-6797262 http://identifiers.org/reactome/R-HSA-6789615 http://identifiers.org/reactome/R-HSA-6797264 http://pathwaycommons.org/pc2/TemplateReaction_753440638b5e82e346e7f926144c4b72,TRUE,FALSE,http://pathwaycommons.org/pc2/TemplateReactionRegulation_7172fdd61929fa7bb8205843c76d7adc http://identifiers.org/reactome/R-HSA-6797262 http://identifiers.org/reactome/R-HSA-6789615 http://identifiers.org/reactome/R-HSA-6797264 http://pathwaycommons.org/pc2/TemplateReaction_753440638b5e82e346e7f926144c4b72
0.5000000000000001,1.0000000000000002,2,FALSE,C3,TRUE,FALSE,C3
0.5,0.5,1,FALSE,http://pathwaycommons.org/pc2/TemplateReaction_a0ff18fb8e6e5a03dd0aaad9a09673b9 http://pathwaycommons.org/pc2/TemplateReactionRegulation_4e07e1e0122fceb0385731204252325a,TRUE,FALSE,http://pathwaycommons.org/pc2/TemplateReaction_a0ff18fb8e6e5a03dd0aaad9a09673b9 http://pathwaycommons.org/pc2/TemplateReactionRegulation_4e07e1e0122fceb0385731204252325a
0.5,0.5,1,FALSE,http://pathwaycommons.org/pc2/TemplateReaction_9ae8411c4e95f93327c13e5066f0ba83 http://pathwaycommons.org/pc2/TemplateReactionRegulation_19d3c303c78fdd4981feb09819c6d5b5 http://pathwaycommons.org/pc2/TemplateReactionRegulation_e64a34783a13b4ed0c2bd3969130c376 http://pathwaycommons.org/pc2/TemplateReaction_ced07c102ebe57051aa5e8c63a4ad5cf http://pathwaycommons.org/pc2/TemplateReaction_c3c00acdfe42df49568baecee79a9b52 http://pathwaycommons.org/pc2/TemplateReactionRegulation_7dbd1876d077d3020a0c580767a95a0c,TRUE,FALSE,http://pathwaycommons.org/pc2/TemplateReaction_9ae8411c4e95f93327c13e5066f0ba83 http://pathwaycommons.org/pc2/TemplateReactionRegulation_19d3c303c78fdd4981feb09819c6d5b5 http://pathwaycommons.org/pc2/TemplateReactionRegulation_e64a34783a13b4ed0c2bd3969130c376 http://pathwaycommons.org/pc2/TemplateReaction_ced07c102ebe57051aa5e8c63a4ad5cf http://pathwaycommons.org/pc2/TemplateReaction_c3c00acdfe42df49568baecee79a9b52 http://pathwaycommons.org/pc2/TemplateReactionRegulation_7dbd1876d077d3020a0c580767a95a0c
0.5,0.5,1,FALSE,CP,TRUE,FALSE,CP
0.5,0.5,1,FALSE,http://pathwaycommons.org/pc2/TemplateReaction_14e6dcbf1823ede948afffce5d2911d1 http://pathwaycommons.org/pc2/TemplateReactionRegulation_2a5ec488471cc38e888416b06781a145,TRUE,FALSE,http://pathwaycommons.org/pc2/TemplateReaction_14e6dcbf1823ede948afffce5d2911d1 http://pathwaycommons.org/pc2/TemplateReactionRegulation_2a5ec488471cc38e888416b06781a145
0.5,0.5,1,FALSE,http://pathwaycommons.org/pc2/TemplateReactionRegulation_a7fbe03d17057e9e9e448f33578c36e6 http://pathwaycommons.org/pc2/TemplateReactionRegulation_75ac32f6f4aa46bb631c02ed72f4d50e http://pathwaycommons.org/pc2/TemplateReaction_ed14da64761eaa8e7ede78c6e84c73a9 http://pathwaycommons.org/pc2/TemplateReaction_57c3d90c85c9c18dfda684eddfe29f80 http://pathwaycommons.org/pc2/TemplateReaction_e7ea30b2d6b0acd067d95ed8a7d5eb85 http://pathwaycommons.org/pc2/TemplateReactionRegulation_1861dc49c08826484d2d333534289211,TRUE,FALSE,http://pathwaycommons.org/pc2/TemplateReactionRegulation_a7fbe03d17057e9e9e448f33578c36e6 http://pathwaycommons.org/pc2/TemplateReactionRegulation_75ac32f6f4aa46bb631c02ed72f4d50e http://pathwaycommons.org/pc2/TemplateReaction_ed14da64761eaa8e7ede78c6e84c73a9 http://pathwaycommons.org/pc2/TemplateReaction_57c3d90c85c9c18dfda684eddfe29f80 http://pathwaycommons.org/pc2/TemplateReaction_e7ea30b2d6b0acd067d95ed8a7d5eb85 http://pathwaycommons.org/pc2/TemplateReactionRegulation_1861dc49c08826484d2d333534289211
0.5,0.5,1,FALSE,http://pathwaycommons.org/pc2/TemplateReaction_bedf59b9ab7819bd318292c7aeda6ac9 http://pathwaycommons.org/pc2/TemplateReactionRegulation_81517de3b54931bd6317716988eddfe4,TRUE,FALSE,http://pathwaycommons.org/pc2/TemplateReaction_bedf59b9ab7819bd318292c7aeda6ac9 http://pathwaycommons.org/pc2/TemplateReactionRegulation_81517de3b54931bd6317716988eddfe4
0,0,1,TRUE,TNFRSF1B,TRUE,FALSE,TNFRSF1B
0,0,1,TRUE,http://identifiers.org/reactome/R-HSA-6797259 http://identifiers.org/reactome/R-HSA-6790022,TRUE,FALSE,http://identifiers.org/reactome/R-HSA-6797259 http://identifiers.org/reactome/R-HSA-6790022
0.5000000000000001,1.0000000000000002,2,FALSE,SLC2A3,TRUE,FALSE,SLC2A3
0.5,0.5,1,FALSE,http://pathwaycommons.org/pc2/TemplateReactionRegulation_42f45021c9aa05f964087766fde22d4b http://pathwaycommons.org/pc2/TemplateReaction_c847b95dc8dbafd8274bebd8cfe958e1,TRUE,FALSE,http://pathwaycommons.org/pc2/TemplateReactionRegulation_42f45021c9aa05f964087766fde22d4b http://pathwaycommons.org/pc2/TemplateReaction_c847b95dc8dbafd8274bebd8cfe958e1
0.5,0.5,1,FALSE,MMP3,TRUE,FALSE,MMP3
0.5,0.5,1,FALSE,http://pathwaycommons.org/pc2/TemplateReactionRegulation_740842679a05ce13058bc3daaf356062 http://pathwaycommons.org/pc2/TemplateReactionRegulation_e96e4a8fa8362c3b463b563eb9c557fe http://pathwaycommons.org/pc2/TemplateReaction_cb97981bd59b62c2d6559f76677a98f3 http://pathwaycommons.org/pc2/TemplateReaction_1d5ec232ab975bf27a998ad69eaf6a22,TRUE,FALSE,http://pathwaycommons.org/pc2/TemplateReactionRegulation_740842679a05ce13058bc3daaf356062 http://pathwaycommons.org/pc2/TemplateReactionRegulation_e96e4a8fa8362c3b463b563eb9c557fe http://pathwaycommons.org/pc2/TemplateReaction_cb97981bd59b62c2d6559f76677a98f3 http://pathwaycommons.org/pc2/TemplateReaction_1d5ec232ab975bf27a998ad69eaf6a22
0.5,0.5,1,FALSE,http://pathwaycommons.org/pc2/TemplateReactionRegulation_458ac2531de9d2bdff99a30eed2bce5d http://pathwaycommons.org/pc2/TemplateReaction_97b430c755f81930ffa149baae1d2fb3,TRUE,FALSE,http://pathwaycommons.org/pc2/TemplateReactionRegulation_458ac2531de9d2bdff99a30eed2bce5d http://pathwaycommons.org/pc2/TemplateReaction_97b430c755f81930ffa149baae1d2fb3
0.16666666666666666,0.5,3,TRUE,TNFSF10,TRUE,FALSE,TNFSF10
0.5,0.5,1,FALSE,http://pathwaycommons.org/pc2/TemplateReaction_e4c13e2a8f16d6deec0acf5b5c6bb030 http://pathwaycommons.org/pc2/TemplateReaction_b4eac12f618ffc7038eb80c5c04259b6 http://identifiers.org/reactome/R-HSA-4411372 http://pathwaycommons.org/pc2/TemplateReactionRegulation_5a437a98b57cc20516103f2f1380bf84 http://pathwaycommons.org/pc2/TemplateReaction_2332b095625894ab6057563a68f7dacb http://identifiers.org/reactome/R-HSA-4411395 http://pathwaycommons.org/pc2/TemplateReactionRegulation_1cf0e25fbc045011e043315f64e4b494 http://pathwaycommons.org/pc2/TemplateReactionRegulation_e37c4012660cc0595f75494d849c634b http://pathwaycommons.org/pc2/TemplateReaction_86b3c545445ec2ad95726f73e6ca43cd http://pathwaycommons.org/pc2/TemplateReactionRegulation_c0e56177436829c05e48934d0ef03336 http://pathwaycommons.org/pc2/TemplateReactionRegulation_14abd1cc50d5e668693841713880f651 http://pathwaycommons.org/pc2/TemplateReaction_07444717e3725f75e59958d4d4f14c58,TRUE,FALSE,http://pathwaycommons.org/pc2/TemplateReaction_e4c13e2a8f16d6deec0acf5b5c6bb030 http://pathwaycommons.org/pc2/TemplateReaction_b4eac12f618ffc7038eb80c5c04259b6 http://identifiers.org/reactome/R-HSA-4411372 http://pathwaycommons.org/pc2/TemplateReactionRegulation_5a437a98b57cc20516103f2f1380bf84 http://pathwaycommons.org/pc2/TemplateReaction_2332b095625894ab6057563a68f7dacb http://identifiers.org/reactome/R-HSA-4411395 http://pathwaycommons.org/pc2/TemplateReactionRegulation_1cf0e25fbc045011e043315f64e4b494 http://pathwaycommons.org/pc2/TemplateReactionRegulation_e37c4012660cc0595f75494d849c634b http://pathwaycommons.org/pc2/TemplateReaction_86b3c545445ec2ad95726f73e6ca43cd http://pathwaycommons.org/pc2/TemplateReactionRegulation_c0e56177436829c05e48934d0ef03336 http://pathwaycommons.org/pc2/TemplateReactionRegulation_14abd1cc50d5e668693841713880f651 http://pathwaycommons.org/pc2/TemplateReaction_07444717e3725f75e59958d4d4f14c58
0.5,0.5,1,FALSE,http://pathwaycommons.org/pc2/TemplateReaction_e295f538a08c8d28f2ed016aa2d130e6 http://pathwaycommons.org/pc2/TemplateReactionRegulation_c7102208681f484090c486182a7f9ee0,TRUE,FALSE,http://pathwaycommons.org/pc2/TemplateReaction_e295f538a08c8d28f2ed016aa2d130e6 http://pathwaycommons.org/pc2/TemplateReactionRegulation_c7102208681f484090c486182a7f9ee0
0.25,0.5,2,TRUE,AKT1,TRUE,FALSE,AKT1
0.5,0.5,1,FALSE,CCL20,TRUE,FALSE,CCL20
0.25,0.5,2,TRUE,ADA,TRUE,FALSE,ADA
0.5,0.5,1,FALSE,http://pathwaycommons.org/pc2/TemplateReactionRegulation_68fea8d38f8cc3fc010b26ebe4a1cab5 http://pathwaycommons.org/pc2/TemplateReactionRegulation_6f63efe8e316cc4d6246a7999010b331 http://pathwaycommons.org/pc2/TemplateReaction_e711c2995b06a596bd3c0f22ec3a208e http://pathwaycommons.org/pc2/TemplateReaction_de91e541bad7fee24db1a459f8984ab8,TRUE,FALSE,http://pathwaycommons.org/pc2/TemplateReactionRegulation_68fea8d38f8cc3fc010b26ebe4a1cab5 http://pathwaycommons.org/pc2/TemplateReactionRegulation_6f63efe8e316cc4d6246a7999010b331 http://pathwaycommons.org/pc2/TemplateReaction_e711c2995b06a596bd3c0f22ec3a208e http://pathwaycommons.org/pc2/TemplateReaction_de91e541bad7fee24db1a459f8984ab8
0.5,0.5,1,FALSE,http://pathwaycommons.org/pc2/TemplateReactionRegulation_c8a1d4c0782ea308b6841b68b16d69a1 http://identifiers.org/reactome/R-HSA-1235080 http://identifiers.org/reactome/R-HSA-1235037 http://pathwaycommons.org/pc2/TemplateReaction_ef005f3f8d29fc772ea51902895bdc22,TRUE,FALSE,http://pathwaycommons.org/pc2/TemplateReactionRegulation_c8a1d4c0782ea308b6841b68b16d69a1 http://identifiers.org/reactome/R-HSA-1235080 http://identifiers.org/reactome/R-HSA-1235037 http://pathwaycommons.org/pc2/TemplateReaction_ef005f3f8d29fc772ea51902895bdc22
0.5,0.5,1,FALSE,http://pathwaycommons.org/pc2/TemplateReaction_49f5c50d739d96502ede9b6e5ae33087 http://pathwaycommons.org/pc2/TemplateReactionRegulation_7f834ff673f8a8a525b17c7760a85d5c,TRUE,FALSE,http://pathwaycommons.org/pc2/TemplateReaction_49f5c50d739d96502ede9b6e5ae33087 http://pathwaycommons.org/pc2/TemplateReactionRegulation_7f834ff673f8a8a525b17c7760a85d5c
0.5,0.5,1,FALSE,SNAI1,TRUE,FALSE,SNAI1
0.5,0.5,1,FALSE,IL1R1,TRUE,FALSE,IL1R1
0.5,0.5,1,FALSE,http://pathwaycommons.org/pc2/TemplateReactionRegulation_f7e788300ca0d0d621871f700bb5fdac http://pathwaycommons.org/pc2/TemplateReaction_40ffabd4317dddaca55a9c0c4b63c145,TRUE,FALSE,http://pathwaycommons.org/pc2/TemplateReactionRegulation_f7e788300ca0d0d621871f700bb5fdac http://pathwaycommons.org/pc2/TemplateReaction_40ffabd4317dddaca55a9c0c4b63c145
0.5,0.5,1,FALSE,http://pathwaycommons.org/pc2/TemplateReactionRegulation_f334fc131acfb3735519927456c4d27c http://pathwaycommons.org/pc2/TemplateReaction_e11c1aa379307a2d216e0caaa680ea55,TRUE,FALSE,http://pathwaycommons.org/pc2/TemplateReactionRegulation_f334fc131acfb3735519927456c4d27c http://pathwaycommons.org/pc2/TemplateReaction_e11c1aa379307a2d216e0caaa680ea55
0.25,0.5,2,TRUE,TNFAIP6,TRUE,FALSE,TNFAIP6
0,0,1,TRUE,http://pathwaycommons.org/pc2/TemplateReaction_c517dc4d6703266c404044050e204ed7 http://pathwaycommons.org/pc2/TemplateReactionRegulation_9e4c383eed90c5da2e8965ba78ee2c0c,TRUE,FALSE,http://pathwaycommons.org/pc2/TemplateReaction_c517dc4d6703266c404044050e204ed7 http://pathwaycommons.org/pc2/TemplateReactionRegulation_9e4c383eed90c5da2e8965ba78ee2c0c
0.5,0.5,1,FALSE,http://pathwaycommons.org/pc2/TemplateReactionRegulation_eeb8f44a6028e37816bf06725eabf31d http://pathwaycommons.org/pc2/TemplateReaction_87e5eb66d073bc2ac3e45697849a4aea http://identifiers.org/reactome/R-HSA-6790036 http://identifiers.org/reactome/R-HSA-6797258,TRUE,FALSE,http://pathwaycommons.org/pc2/TemplateReactionRegulation_eeb8f44a6028e37816bf06725eabf31d http://pathwaycommons.org/pc2/TemplateReaction_87e5eb66d073bc2ac3e45697849a4aea http://identifiers.org/reactome/R-HSA-6790036 http://identifiers.org/reactome/R-HSA-6797258
0.5,0.5,1,FALSE,LDHA,TRUE,FALSE,LDHA
0.5,0.5,1,FALSE,http://pathwaycommons.org/pc2/TemplateReaction_31b8db6ce10f779592327b42c12b8677 http://pathwaycommons.org/pc2/TemplateReactionRegulation_0aa5af399797281a0a0ce93744b60ff4,TRUE,FALSE,http://pathwaycommons.org/pc2/TemplateReaction_31b8db6ce10f779592327b42c12b8677 http://pathwaycommons.org/pc2/TemplateReactionRegulation_0aa5af399797281a0a0ce93744b60ff4
0,0,2,TRUE,YAP1,TRUE,FALSE,YAP1
0,0,1,TRUE,http://pathwaycommons.org/pc2/TemplateReaction_ef0422b4d9184df6a8d8363d30cdb213 http://pathwaycommons.org/pc2/TemplateReactionRegulation_e42c4e33b55906cbec18066edcbc5ffd,TRUE,FALSE,http://pathwaycommons.org/pc2/TemplateReaction_ef0422b4d9184df6a8d8363d30cdb213 http://pathwaycommons.org/pc2/TemplateReactionRegulation_e42c4e33b55906cbec18066edcbc5ffd
0.5,0.5,1,FALSE,http://pathwaycommons.org/pc2/TemplateReaction_ae0596908e7351ac10fe2079497c6bbc http://pathwaycommons.org/pc2/TemplateReactionRegulation_ccc517da145b567307b03234b4e48da0,TRUE,FALSE,http://pathwaycommons.org/pc2/TemplateReaction_ae0596908e7351ac10fe2079497c6bbc http://pathwaycommons.org/pc2/TemplateReactionRegulation_ccc517da145b567307b03234b4e48da0
0.5,0.5,1,FALSE,http://identifiers.org/reactome/R-HSA-1235035 http://identifiers.org/reactome/R-HSA-1235075,TRUE,FALSE,http://identifiers.org/reactome/R-HSA-1235035 http://identifiers.org/reactome/R-HSA-1235075
0.5,0.5,1,FALSE,http://pathwaycommons.org/pc2/TemplateReactionRegulation_848832d94df27863f79cb85d978a94f0 http://pathwaycommons.org/pc2/TemplateReaction_753440638b5e82e346e7f926144c4b72,TRUE,FALSE,http://pathwaycommons.org/pc2/TemplateReactionRegulation_848832d94df27863f79cb85d978a94f0 http://pathwaycommons.org/pc2/TemplateReaction_753440638b5e82e346e7f926144c4b72
0,0,1,TRUE,BCL2L11,TRUE,FALSE,BCL2L11
0,0,1,TRUE,http://pathwaycommons.org/pc2/TemplateReaction_64250692d7945978cc85f0ffdeb290e8 http://pathwaycommons.org/pc2/TemplateReactionRegulation_3618529303468b75cf923d55df270ae5,TRUE,FALSE,http://pathwaycommons.org/pc2/TemplateReaction_64250692d7945978cc85f0ffdeb290e8 http://pathwaycommons.org/pc2/TemplateReactionRegulation_3618529303468b75cf923d55df270ae5
0.5,0.5,1,FALSE,PLK2,TRUE,FALSE,PLK2
0.5,0.5,1,FALSE,EGLN3,TRUE,FALSE,EGLN3
0.5,0.5,1,FALSE,http://pathwaycommons.org/pc2/TemplateReaction_db4f2640ccffd6df6e8f9b229bb67461 http://pathwaycommons.org/pc2/TemplateReactionRegulation_d45ca25667815c2dbc512a0f7aa6668d,TRUE,FALSE,http://pathwaycommons.org/pc2/TemplateReaction_db4f2640ccffd6df6e8f9b229bb67461 http://pathwaycommons.org/pc2/TemplateReactionRegulation_d45ca25667815c2dbc512a0f7aa6668d
0.5,0.5,1,FALSE,KRT14,TRUE,FALSE,KRT14
